symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
WLDUSDT,2024-07-04T02:59:59Z,SHORT,BOS,3.0003001192242205,0.717595031340367,0.45454545454545453,4,0.7328630107305858,0.7786669489012491,1,-0,1.3435821863394073,0,0,1.0412761944130402,3.056925145674587,58,1.7281098541717448,-1,-1.030141348973607,0
TRXUSDT,2024-07-05T00:59:59Z,LONG,BOS,0.49584862078069797,0.4758717656373207,0.830985915492949,4,0.9358811390867586,0.25379827500656515,16,0,1.1262298453417046,0,1,1.3958905125361525,0.6953773212169039,58,1.3046887650696646,-1,-1.1287261363636376,0
BTCUSDT,2024-07-05T10:59:59Z,SHORT,BOS,1.5238681424990934,1.5655884631697135,0.24334265352928844,5,1.7218188388323536,0.12442955009169034,4,-0,2.275559534131876,0,0,0.7739498550775566,1.1492433939911582,51,2.3364798284879904,-1,-1.0790123927190418,0
VANRYUSDT,2024-07-06T09:59:59Z,LONG,BOS,2.5629455379891133,0.5042036600936295,0.5384615384615368,6,0.5429885570239099,0.34906407237251313,7,0,1.0084073201872643,0,1,0.6989038426836326,1.816532258064514,81,-0.5944244398597722,0,-0.04954495005549395,0
ZECUSDT,2024-07-06T08:59:59Z,LONG,BOS,1.8542383411001888,0.4003324462071894,0.5294117647058817,6,0.5147131451235263,0.6004986693107841,7,0,0.9722359407888842,0,1,1.1438069891633895,2.141327623126331,16,1.0295974537392925,4,3.95517,1
BNBUSDT,2024-07-06T09:59:59Z,LONG,BOS,1.3196191028491402,0.2684569899637614,0.5098039215686296,6,0.38777120772543405,0.44742831660626614,7,0,0.7606281382306558,0,1,1.4198391913638817,1.8832838773491556,34,0.42317709662404457,1,0.9515111344537814,1
NEARUSDT,2024-07-07T01:59:59Z,LONG,BOS,1.7066053879847343,0.34424756809473217,0.9393939393939451,6,0.7376733602030038,0.2581856760710628,18,0,0.40572034811164825,0,1,1.0696263722943593,1.8487037824054344,3,-0.6307055202280293,0,-0.048682758620689805,0
XLMUSDT,2024-07-06T02:59:59Z,LONG,BOS,1.6305909703820092,0.7798867549720939,0.7368421052631575,6,0.9216843467852074,0.14179759181310353,0,0,1.3470771222245377,0,1,0.7089879590655471,1.1737089201877946,64,-0.7764252178635158,4,3.9205200000000002,1
XRPUSDT,2024-07-06T09:59:59Z,LONG,BOS,1.1917774000834058,0.29074250483026204,0.5142857142857207,6,0.34889100579631876,0.542719342349816,7,0,0.6783991779372781,0,1,1.4924781914620076,1.7861285084667098,21,-0.46800530610285584,1,0.9489116883116883,1
DOGEUSDT,2024-07-07T06:59:59Z,SHORT,BOS,1.485085116745089,1.070673847213071,0.06310679611650714,0,0.9116023041985515,0.8381846689610953,4,-0,1.2603360715765322,0,0,0.6485224445976343,0.9502465262214302,58,0.07263473737770529,1,0.9059877358490571,1
BLURUSDT,2024-07-07T00:59:59Z,LONG,BOS,1.7864655675282857,0.37985252733727803,0.8235294117647068,6,0.725173006734807,1.1050255340720945,19,0,0.5870448149757915,0,1,1.5953806148165772,2.887499999999991,83,-0.8941514384360456,0,-0.03116883116883127,0
VANRYUSDT,2024-07-07T19:59:59Z,LONG,BOS,2.5046183717878754,0.6642719823501523,0.7083333333333336,0,1.1886972315739575,0.2447317829711062,17,0,1.6781607975161748,0,1,0.944664682268479,2.438628158844762,115,2.885692134016026,0,-0.036905995558845356,0
DOGEUSDT,2024-07-07T15:59:59Z,SHORT,BOS,1.5271573505057832,0.8907315092879909,0.3722943722943711,0,0.8969171447691551,1.094857480166477,14,-0,1.4288817961494789,0,0,1.4721812445176452,2.2178734507501696,68,3.844622632947054,2,1.9608205882352943,1
ZECUSDT,2024-07-08T03:59:59Z,SHORT,BOS,1.701509089465219,0.06012415150452179,0.21428571428572155,0,0.871800196815582,0.571179439292973,16,-0,0.8417381210633265,0,0,0.871800196815582,1.4616935483870925,16,0.2134035705143731,3,2.9405275862068962,1
ETHUSDT,2024-07-08T14:59:59Z,LONG,BOS,1.0980884746177753,0.44709180800129406,0.9502677888293739,1,0.7743991023766345,0.15992010390583267,7,0,0.8132901782292319,0,1,0.8372470809544226,0.927256375533674,14,-0.3411670843641131,3,2.900839464882944,1
XLMUSDT,2024-07-09T08:59:59Z,LONG,BOS,1.1460883612724404,0.09994651468301875,0.4000000000000111,2,0.1998930293660375,0.09994651468301875,7,0,0.49973257341507993,0,1,1.299304690879216,1.4925373134328468,143,-0.6525521199508755,0,-0.06029999999999956,0
